,Date,FIPS,Recip_County,Recip_State,Series_Complete_Pop_Pct,Metro_status
1374,10/22/2021,23005,Cumberland County,ME,77.2,Metro
1375,10/22/2021,36119,Westchester County,NY,69.8,Metro
1376,10/22/2021,50021,Rutland County,VT,61.7,Non-metro
1377,10/22/2021,48465,Val Verde County,TX,56.8,Non-metro
1378,10/22/2021,13237,Putnam County,GA,13.2,Non-metro
1379,10/22/2021,48321,Matagorda County,TX,41.4,Non-metro
1380,10/22/2021,42067,Juniata County,PA,39.5,Non-metro
1381,10/22/2021,72049,Culebra Municipio,PR,91.9,Non-metro
1382,10/22/2021,30037,Golden Valley County,MT,39.8,Metro
1383,10/22/2021,22075,Plaquemines Parish,LA,53.7,Metro
1384,10/22/2021,30005,Blaine County,MT,72.4,Non-metro
1385,10/22/2021,51019,Bedford County,VA,41.4,Metro
1386,10/22/2021,27029,Clearwater County,MN,37.2,Non-metro
1387,10/22/2021,29013,Bates County,MO,35.1,Metro
1388,10/22/2021,20067,Grant County,KS,41.5,Non-metro
1389,10/22/2021,39117,Morrow County,OH,37.2,Metro
1390,10/22/2021,45007,Anderson County,SC,36.2,Metro
1391,10/22/2021,36073,Orleans County,NY,49.2,Metro
1392,10/22/2021,55129,Washburn County,WI,58.0,Non-metro
1393,10/22/2021,46027,Clay County,SD,59.4,Non-metro
1396,10/22/2021,48177,Gonzales County,TX,44.6,Non-metro
1397,10/22/2021,48341,Moore County,TX,38.8,Non-metro
1398,10/22/2021,12103,Pinellas County,FL,58.7,Metro
1399,10/22/2021,21153,Magoffin County,KY,45.4,Non-metro
1400,10/22/2021,53041,Lewis County,WA,45.4,Non-metro
1401,10/22/2021,13019,Berrien County,GA,18.3,Non-metro
1402,10/22/2021,29199,Scotland County,MO,23.6,Non-metro
1403,10/22/2021,13105,Elbert County,GA,19.4,Non-metro
1404,10/22/2021,28085,Lincoln County,MS,34.5,Non-metro
1405,10/22/2021,31115,Loup County,NE,26.1,Non-metro
1406,10/22/2021,54021,Gilmer County,WV,40.6,Non-metro
1407,10/22/2021,53037,Kittitas County,WA,48.6,Non-metro
1408,10/22/2021,22013,Bienville Parish,LA,42.3,Non-metro
1409,10/22/2021,72115,Quebradillas Municipio,PR,74.0,Metro
1410,10/22/2021,16029,Caribou County,ID,32.6,Non-metro
1411,10/22/2021,40145,Wagoner County,OK,41.6,Metro
1413,10/22/2021,51031,Campbell County,VA,38.1,Metro
1414,10/22/2021,30089,Sanders County,MT,34.9,Non-metro
1415,10/22/2021,28069,Kemper County,MS,40.0,Non-metro
1416,10/22/2021,48113,Dallas County,TX,52.5,Metro
1417,10/22/2021,49043,Summit County,UT,75.2,Non-metro
1418,10/22/2021,22009,Avoyelles Parish,LA,40.5,Non-metro
1419,10/22/2021,19197,Wright County,IA,52.0,Non-metro
1420,10/22/2021,18075,Jay County,IN,35.0,Non-metro
1421,10/22/2021,17187,Warren County,IL,42.8,Non-metro
1422,10/22/2021,20185,Stafford County,KS,40.6,Non-metro
1423,10/22/2021,17045,Edgar County,IL,38.5,Non-metro
1424,10/22/2021,47033,Crockett County,TN,41.8,Metro
1425,10/22/2021,20105,Lincoln County,KS,40.1,Non-metro
1426,10/22/2021,26087,Lapeer County,MI,43.0,Metro
1427,10/22/2021,26099,Macomb County,MI,51.9,Metro
1429,10/22/2021,47087,Jackson County,TN,30.2,Non-metro
1430,10/22/2021,51171,Shenandoah County,VA,44.7,Non-metro
1431,10/22/2021,21061,Edmonson County,KY,34.2,Metro
1432,10/22/2021,55123,Vernon County,WI,49.9,Non-metro
1433,10/22/2021,51660,Harrisonburg city,VA,37.4,Metro
1434,10/22/2021,19015,Boone County,IA,58.0,Non-metro
1435,10/22/2021,17039,De Witt County,IL,44.3,Metro
1436,10/22/2021,56043,Washakie County,WY,36.6,Non-metro
1437,10/22/2021,22085,Sabine Parish,LA,33.2,Non-metro
1438,10/22/2021,31003,Antelope County,NE,34.3,Non-metro
1439,10/22/2021,1083,Limestone County,AL,32.6,Metro
1440,10/22/2021,2090,Fairbanks North Star Borough,AK,47.6,Metro
1441,10/22/2021,6047,Merced County,CA,42.9,Metro
1442,10/22/2021,19183,Washington County,IA,51.7,Metro
1443,10/22/2021,22035,East Carroll Parish,LA,40.0,Non-metro
1444,10/22/2021,1091,Marengo County,AL,48.8,Non-metro
1445,10/22/2021,8037,Eagle County,CO,72.4,Non-metro
1446,10/22/2021,4005,Coconino County,AZ,68.0,Metro
1447,10/22/2021,19185,Wayne County,IA,37.9,Non-metro
1448,10/22/2021,37047,Columbus County,NC,39.0,Non-metro
1449,10/22/2021,35041,Roosevelt County,NM,28.8,Non-metro
1450,10/22/2021,22111,Union Parish,LA,40.9,Metro
1451,10/22/2021,18033,DeKalb County,IN,39.1,Non-metro
1452,10/22/2021,48473,Waller County,TX,36.5,Metro
1453,10/22/2021,13115,Floyd County,GA,17.6,Metro
1454,10/22/2021,42117,Tioga County,PA,39.7,Non-metro
1455,10/22/2021,18043,Floyd County,IN,52.3,Metro
1456,10/22/2021,47055,Giles County,TN,34.5,Non-metro
1457,10/22/2021,45033,Dillon County,SC,39.5,Non-metro
1458,10/22/2021,39107,Mercer County,OH,34.6,Non-metro
1459,10/22/2021,35011,De Baca County,NM,37.1,Non-metro
1460,10/22/2021,72023,Cabo Rojo Municipio,PR,65.2,Metro
1461,10/22/2021,6085,Santa Clara County,CA,75.2,Metro
1462,10/22/2021,30065,Musselshell County,MT,31.0,Non-metro
1463,10/22/2021,8051,Gunnison County,CO,61.9,Non-metro
1464,10/22/2021,13015,Bartow County,GA,16.2,Metro
1465,10/22/2021,30053,Lincoln County,MT,31.3,Non-metro
1466,10/22/2021,28001,Adams County,MS,48.2,Non-metro
1467,10/22/2021,12115,Sarasota County,FL,63.8,Metro
1468,10/22/2021,51147,Prince Edward County,VA,30.4,Non-metro
1469,10/22/2021,45061,Lee County,SC,36.8,Non-metro
1470,10/22/2021,47151,Scott County,TN,32.1,Non-metro
1471,10/22/2021,20147,Phillips County,KS,39.7,Non-metro
1472,10/22/2021,51063,Floyd County,VA,36.4,Metro
1473,10/22/2021,2240,Southeast Fairbanks Census Area,AK,27.9,Non-metro
1474,10/22/2021,37093,Hoke County,NC,28.7,Metro
1475,10/22/2021,17093,Kendall County,IL,53.0,Metro
1476,10/22/2021,47183,Weakley County,TN,33.5,Non-metro
1477,10/22/2021,36107,Tioga County,NY,54.0,Metro
1478,10/22/2021,20097,Kiowa County,KS,45.2,Non-metro
1479,10/22/2021,36003,Allegany County,NY,38.3,Non-metro
1480,10/22/2021,8083,Montezuma County,CO,54.2,Non-metro
1481,10/22/2021,36053,Madison County,NY,55.2,Metro
1482,10/22/2021,21137,Lincoln County,KY,38.3,Non-metro
1483,10/22/2021,13291,Union County,GA,13.7,Non-metro
1484,10/22/2021,54077,Preston County,WV,32.4,Metro
1485,10/22/2021,40031,Comanche County,OK,52.6,Metro
1486,10/22/2021,50023,Washington County,VT,40.9,Non-metro
1487,10/22/2021,8009,Baca County,CO,36.4,Non-metro
1488,10/22/2021,17009,Brown County,IL,31.2,Non-metro
1489,10/22/2021,51101,King William County,VA,47.3,Metro
1490,10/22/2021,29027,Callaway County,MO,42.2,Metro
1491,10/22/2021,36117,Wayne County,NY,56.1,Metro
1492,10/22/2021,53063,Spokane County,WA,53.9,Metro
1493,10/22/2021,26007,Alpena County,MI,51.6,Non-metro
1494,10/22/2021,27103,Nicollet County,MN,55.3,Metro
1495,10/22/2021,51115,Mathews County,VA,55.3,Metro
1496,10/22/2021,42035,Clinton County,PA,39.6,Non-metro
1497,10/22/2021,39171,Williams County,OH,40.6,Non-metro
1498,10/22/2021,47045,Dyer County,TN,35.0,Non-metro
1499,10/22/2021,37117,Martin County,NC,46.9,Non-metro
1500,10/22/2021,29137,Monroe County,MO,40.0,Non-metro
1501,10/22/2021,8035,Douglas County,CO,64.4,Metro
1503,10/22/2021,51041,Chesterfield County,VA,51.2,Metro
1504,10/22/2021,39069,Henry County,OH,48.8,Non-metro
1505,10/22/2021,17059,Gallatin County,IL,45.2,Non-metro
1506,10/22/2021,51740,Portsmouth city,VA,81.7,Metro
1507,10/22/2021,6087,Santa Cruz County,CA,69.3,Metro
1508,10/22/2021,19143,Osceola County,IA,41.5,Non-metro
1509,10/22/2021,42019,Butler County,PA,57.3,Metro
1510,10/22/2021,45037,Edgefield County,SC,53.1,Metro
1511,10/22/2021,13247,Rockdale County,GA,18.3,Metro
1512,10/22/2021,13067,Cobb County,GA,38.8,Metro
1513,10/22/2021,13079,Crawford County,GA,18.2,Metro
1514,10/22/2021,13085,Dawson County,GA,13.0,Metro
1515,10/22/2021,51111,Lunenburg County,VA,44.6,Non-metro
1516,10/22/2021,40115,Ottawa County,OK,33.9,Non-metro
1517,10/22/2021,42071,Lancaster County,PA,57.1,Metro
1518,10/22/2021,47149,Rutherford County,TN,46.4,Metro
1519,10/22/2021,6109,Tuolumne County,CA,52.9,Non-metro
1520,10/22/2021,28077,Lawrence County,MS,49.5,Non-metro
1521,10/22/2021,28147,Walthall County,MS,36.0,Non-metro
1522,10/22/2021,21071,Floyd County,KY,51.7,Non-metro
1523,10/22/2021,37163,Sampson County,NC,45.1,Non-metro
1524,10/22/2021,13233,Polk County,GA,14.7,Non-metro
1525,10/22/2021,27075,Lake County,MN,59.7,Non-metro
1526,10/22/2021,2013,Aleutians East Borough,AK,68.8,Non-metro
1527,10/22/2021,5147,Woodruff County,AR,51.5,Non-metro
1528,10/22/2021,17171,Scott County,IL,36.6,Non-metro
1529,10/22/2021,1105,Perry County,AL,43.1,Non-metro
1530,10/22/2021,48163,Frio County,TX,46.6,Non-metro
1531,10/22/2021,45047,Greenwood County,SC,43.7,Non-metro
1532,10/22/2021,21049,Clark County,KY,52.5,Metro
1533,10/22/2021,35049,Santa Fe County,NM,64.5,Metro
1534,10/22/2021,39169,Wayne County,OH,40.4,Non-metro
1535,10/22/2021,17013,Calhoun County,IL,46.9,Metro
1536,10/22/2021,2110,Juneau City and Borough,AK,66.0,Non-metro
1537,10/22/2021,51099,King George County,VA,43.2,Non-metro
1538,10/22/2021,13117,Forsyth County,GA,22.6,Metro
1539,10/22/2021,51027,Buchanan County,VA,42.8,Non-metro
1540,10/22/2021,30049,Lewis and Clark County,MT,52.8,Non-metro
1541,10/22/2021,48345,Motley County,TX,24.4,Non-metro
1542,10/22/2021,32013,Humboldt County,NV,36.6,Non-metro
1543,10/22/2021,55087,Outagamie County,WI,57.1,Metro
1544,10/22/2021,31093,Howard County,NE,38.8,Metro
1545,10/22/2021,21119,Knott County,KY,43.4,Non-metro
1546,10/22/2021,24011,Caroline County,MD,51.6,Non-metro
1548,10/22/2021,47157,Shelby County,TN,46.3,Metro
1549,10/22/2021,37137,Pamlico County,NC,49.8,Metro
1550,10/22/2021,37075,Graham County,NC,44.5,Non-metro
1551,10/22/2021,55027,Dodge County,WI,46.4,Non-metro
1552,10/22/2021,39129,Pickaway County,OH,44.9,Metro
1553,10/22/2021,48419,Shelby County,TX,31.3,Non-metro
1554,10/22/2021,18069,Huntington County,IN,46.4,Non-metro
1555,10/22/2021,36049,Lewis County,NY,46.5,Non-metro
1556,10/22/2021,31127,Nemaha County,NE,45.0,Non-metro
1557,10/22/2021,47071,Hardin County,TN,36.3,Non-metro
1558,10/22/2021,48197,Hardeman County,TX,42.0,Non-metro
1559,10/22/2021,5119,Pulaski County,AR,50.8,Metro
1560,10/22/2021,13191,McIntosh County,GA,35.1,Metro
1561,10/22/2021,12123,Taylor County,FL,35.3,Non-metro
1562,10/22/2021,39033,Crawford County,OH,40.5,Non-metro
1563,10/22/2021,26129,Ogemaw County,MI,41.6,Non-metro
1564,10/22/2021,27131,Rice County,MN,56.2,Non-metro
1565,10/22/2021,48433,Stonewall County,TX,36.0,Non-metro
1566,10/22/2021,29181,Ripley County,MO,25.8,Non-metro
1567,10/22/2021,26111,Midland County,MI,54.1,Metro
1568,10/22/2021,22097,St. Landry Parish,LA,36.8,Non-metro
1569,10/22/2021,21035,Calloway County,KY,43.3,Non-metro
1570,10/22/2021,13145,Harris County,GA,20.4,Metro
1571,10/22/2021,56021,Laramie County,WY,47.0,Metro
1572,10/22/2021,18109,Morgan County,IN,49.1,Metro
1573,10/22/2021,36047,Kings County,NY,58.8,Metro
1574,10/22/2021,8057,Jackson County,CO,39.9,Non-metro
1575,10/22/2021,36041,Hamilton County,NY,78.5,Non-metro
1576,10/22/2021,55101,Racine County,WI,53.5,Metro
1577,10/22/2021,1109,Pike County,AL,36.7,Non-metro
1578,10/22/2021,42107,Schuylkill County,PA,56.4,Non-metro
1579,10/22/2021,55117,Sheboygan County,WI,55.0,Metro
1580,10/22/2021,17167,Sangamon County,IL,55.3,Metro
1581,10/22/2021,13073,Columbia County,GA,26.1,Metro
1582,10/22/2021,48431,Sterling County,TX,34.5,Non-metro
1583,10/22/2021,36045,Jefferson County,NY,62.3,Metro
1584,10/22/2021,19051,Davis County,IA,33.2,Non-metro
1585,10/22/2021,21069,Fleming County,KY,46.2,Non-metro
1586,10/22/2021,23025,Somerset County,ME,54.9,Non-metro
1587,10/22/2021,54071,Pendleton County,WV,37.6,Non-metro
1588,10/22/2021,51775,Salem city,VA,46.6,Metro
1589,10/22/2021,51680,Lynchburg city,VA,30.3,Metro
1590,10/22/2021,21057,Cumberland County,KY,38.9,Non-metro
1591,10/22/2021,48039,Brazoria County,TX,51.3,Metro
1592,10/22/2021,40085,Love County,OK,37.5,Non-metro
1593,10/22/2021,31043,Dakota County,NE,55.8,Metro
1594,10/22/2021,2282,Yakutat City and Borough,AK,69.4,Non-metro
1595,10/22/2021,72093,Maricao Municipio,PR,61.4,Non-metro
1596,10/22/2021,47067,Hancock County,TN,29.4,Non-metro
1597,10/22/2021,46063,Harding County,SD,15.9,Non-metro
1598,10/22/2021,5121,Randolph County,AR,35.2,Non-metro
1599,10/22/2021,21081,Grant County,KY,47.0,Metro
1600,10/22/2021,40007,Beaver County,OK,27.6,Non-metro
1601,10/22/2021,12075,Levy County,FL,41.9,Non-metro
1602,10/22/2021,48093,Comanche County,TX,40.8,Non-metro
1603,10/22/2021,55005,Barron County,WI,48.4,Non-metro
1604,10/22/2021,55059,Kenosha County,WI,52.6,Metro
1605,10/22/2021,41039,Lane County,OR,62.3,Metro
1606,10/22/2021,48157,Fort Bend County,TX,62.6,Metro
1607,10/22/2021,13011,Banks County,GA,14.0,Non-metro
1608,10/22/2021,19147,Palo Alto County,IA,46.2,Non-metro
1609,10/22/2021,39037,Darke County,OH,35.0,Non-metro
1610,10/22/2021,6043,Mariposa County,CA,0.0,Non-metro
1611,10/22/2021,5021,Clay County,AR,41.3,Non-metro
1612,10/22/2021,1115,St. Clair County,AL,34.8,Metro
1613,10/22/2021,21213,Simpson County,KY,47.4,Non-metro
1614,10/22/2021,8043,Fremont County,CO,38.2,Non-metro
1615,10/22/2021,18111,Newton County,IN,28.9,Metro
1616,10/22/2021,45053,Jasper County,SC,32.9,Metro
1617,10/22/2021,17077,Jackson County,IL,41.6,Metro
1618,10/22/2021,8125,Yuma County,CO,38.3,Non-metro
1619,10/22/2021,54043,Lincoln County,WV,16.6,Metro
1620,10/22/2021,18123,Perry County,IN,52.1,Non-metro
1621,10/22/2021,18139,Rush County,IN,43.1,Non-metro
1622,10/22/2021,17121,Marion County,IL,37.1,Non-metro
1623,10/22/2021,13181,Lincoln County,GA,19.4,Metro
1624,10/22/2021,19055,Delaware County,IA,48.8,Non-metro
1625,10/22/2021,6097,Sonoma County,CA,68.1,Metro
1626,10/22/2021,21111,Jefferson County,KY,60.6,Metro
1627,10/22/2021,38091,Steele County,ND,41.7,Non-metro
1628,10/22/2021,8025,Crowley County,CO,19.3,Non-metro
1630,10/22/2021,54029,Hancock County,WV,23.0,Metro
1631,10/22/2021,48487,Wilbarger County,TX,46.8,Non-metro
1632,10/22/2021,37039,Cherokee County,NC,49.1,Non-metro
1633,10/22/2021,28015,Carroll County,MS,37.0,Non-metro
1634,10/22/2021,51720,Norton city,VA,30.9,Non-metro
1635,10/22/2021,35043,Sandoval County,NM,61.4,Metro
1636,10/22/2021,54093,Tucker County,WV,30.5,Non-metro
1637,10/22/2021,12089,Nassau County,FL,52.2,Metro
1638,10/22/2021,6009,Calaveras County,CA,55.1,Non-metro
1639,10/22/2021,28099,Neshoba County,MS,35.3,Non-metro
1640,10/22/2021,8091,Ouray County,CO,57.8,Non-metro
1641,10/22/2021,19111,Lee County,IA,46.0,Non-metro
1642,10/22/2021,47169,Trousdale County,TN,32.3,Metro
1643,10/22/2021,13235,Pulaski County,GA,14.8,Metro
1644,10/22/2021,18165,Vermillion County,IN,42.6,Metro
1645,10/22/2021,42001,Adams County,PA,49.5,Metro
1646,10/22/2021,56029,Park County,WY,40.8,Non-metro
1647,10/22/2021,29177,Ray County,MO,35.6,Metro
1648,10/22/2021,15009,Maui County,HI,0.0,Metro
1649,10/22/2021,12031,Duval County,FL,53.9,Metro
1650,10/22/2021,47063,Hamblen County,TN,37.9,Metro
1651,10/22/2021,26109,Menominee County,MI,64.9,Non-metro
1652,10/22/2021,45035,Dorchester County,SC,46.7,Metro
1653,10/22/2021,37059,Davie County,NC,50.1,Metro
1654,10/22/2021,48081,Coke County,TX,33.6,Non-metro
1655,10/22/2021,5113,Polk County,AR,31.0,Non-metro
1656,10/22/2021,36029,Erie County,NY,61.8,Metro
1657,10/22/2021,26027,Cass County,MI,38.8,Metro
1658,10/22/2021,48429,Stephens County,TX,32.3,Non-metro
1659,10/22/2021,72101,Morovis Municipio,PR,63.2,Metro
1660,10/22/2021,13167,Johnson County,GA,15.3,Non-metro
1662,10/22/2021,31087,Hitchcock County,NE,30.4,Non-metro
1663,10/22/2021,31031,Cherry County,NE,30.7,Non-metro
1664,10/22/2021,27097,Morrison County,MN,41.8,Non-metro
1665,10/22/2021,26005,Allegan County,MI,46.9,Non-metro
1667,10/22/2021,19195,Worth County,IA,47.1,Non-metro
1668,10/22/2021,19115,Louisa County,IA,47.0,Non-metro
1669,10/22/2021,72029,Canovanas Municipio,PR,67.5,Metro
1670,10/22/2021,37183,Wake County,NC,62.9,Metro
1671,10/22/2021,48151,Fisher County,TX,32.5,Non-metro
1672,10/22/2021,72059,Guayanilla Municipio,PR,72.3,Metro
1673,10/22/2021,40125,Pottawatomie County,OK,42.1,Non-metro
1674,10/22/2021,8087,Morgan County,CO,40.6,Non-metro
1675,10/22/2021,72079,Lajas Municipio,PR,69.8,Metro
1676,10/22/2021,27141,Sherburne County,MN,38.8,Metro
1677,10/22/2021,27121,Pope County,MN,50.4,Non-metro
1678,10/22/2021,41009,Columbia County,OR,54.7,Metro
1679,10/22/2021,29129,Mercer County,MO,31.7,Non-metro
1680,10/22/2021,31143,Polk County,NE,37.3,Non-metro
1681,10/22/2021,53031,Jefferson County,WA,71.3,Non-metro
1682,10/22/2021,42041,Cumberland County,PA,62.0,Metro
1683,10/22/2021,39085,Lake County,OH,58.6,Metro
1684,10/22/2021,13241,Rabun County,GA,26.6,Non-metro
1685,10/22/2021,21059,Daviess County,KY,50.7,Metro
1686,10/22/2021,1009,Blount County,AL,27.6,Metro
1687,10/22/2021,38101,Ward County,ND,40.7,Non-metro
1688,10/22/2021,29173,Ralls County,MO,25.9,Non-metro
1689,10/22/2021,72054,Florida Municipio,PR,76.7,Metro
1690,10/22/2021,54095,Tyler County,WV,19.0,Non-metro
1691,10/22/2021,41029,Jackson County,OR,52.6,Metro
1692,10/22/2021,51650,Hampton city,VA,54.3,Metro
1693,10/22/2021,48425,Somervell County,TX,39.4,Metro
1694,10/22/2021,24041,Talbot County,MD,67.3,Non-metro
1695,10/22/2021,27165,Watonwan County,MN,49.9,Non-metro
1696,10/22/2021,49055,Wayne County,UT,46.6,Non-metro
1697,10/22/2021,51037,Charlotte County,VA,36.8,Non-metro
1698,10/22/2021,13277,Tift County,GA,21.0,Non-metro
1699,10/22/2021,46129,Walworth County,SD,41.8,Non-metro
1700,10/22/2021,1061,Geneva County,AL,34.1,Metro
1701,10/22/2021,29205,Shelby County,MO,43.2,Non-metro
1702,10/22/2021,5037,Cross County,AR,46.1,Non-metro
1703,10/22/2021,54101,Webster County,WV,31.0,Non-metro
1704,10/22/2021,46071,Jackson County,SD,39.9,Non-metro
1705,10/22/2021,35057,Torrance County,NM,38.8,Metro
1706,10/22/2021,54079,Putnam County,WV,17.2,Metro
1707,10/22/2021,55079,Milwaukee County,WI,55.7,Metro
1708,10/22/2021,48065,Carson County,TX,31.2,Metro
1709,10/22/2021,36081,Queens County,NY,73.1,Metro
1710,10/22/2021,36077,Otsego County,NY,55.2,Non-metro
1711,10/22/2021,18041,Fayette County,IN,35.5,Non-metro
1712,10/22/2021,24019,Dorchester County,MD,53.5,Non-metro
1713,10/22/2021,6083,Santa Barbara County,CA,61.1,Metro
1714,10/22/2021,48299,Llano County,TX,46.2,Non-metro
1715,10/22/2021,27135,Roseau County,MN,46.0,Non-metro
1716,10/22/2021,20025,Clark County,KS,42.4,Non-metro
1718,10/22/2021,36115,Washington County,NY,59.3,Metro
1719,10/22/2021,6015,Del Norte County,CA,37.0,Non-metro
1720,10/22/2021,54085,Ritchie County,WV,19.2,Non-metro
1721,10/22/2021,31119,Madison County,NE,40.9,Non-metro
1722,10/22/2021,13081,Crisp County,GA,18.6,Non-metro
1723,10/22/2021,55103,Richland County,WI,53.2,Non-metro
1724,10/22/2021,29127,Marion County,MO,38.1,Non-metro
1725,10/22/2021,25017,Middlesex County,MA,70.1,Metro
1726,10/22/2021,27033,Cottonwood County,MN,49.0,Non-metro
1727,10/22/2021,72017,Barceloneta Municipio,PR,65.1,Metro
1728,10/22/2021,27153,Todd County,MN,36.7,Non-metro
1729,10/22/2021,1055,Etowah County,AL,36.4,Metro
1730,10/22/2021,48021,Bastrop County,TX,49.4,Metro
1731,10/22/2021,48031,Blanco County,TX,47.9,Non-metro
1732,10/22/2021,30011,Carter County,MT,27.6,Non-metro
1733,10/22/2021,8113,San Miguel County,CO,74.1,Non-metro
1734,10/22/2021,40047,Garfield County,OK,43.9,Non-metro
1735,10/22/2021,31077,Greeley County,NE,36.9,Non-metro
1736,10/22/2021,47161,Stewart County,TN,36.8,Non-metro
1737,10/22/2021,55009,Brown County,WI,57.3,Metro
1738,10/22/2021,37169,Stokes County,NC,41.3,Metro
1739,10/22/2021,29510,St. Louis city,MO,49.5,Metro
1740,10/22/2021,30079,Prairie County,MT,34.3,Non-metro
1741,10/22/2021,29029,Camden County,MO,41.0,Non-metro
1742,10/22/2021,24001,Allegany County,MD,49.4,Metro
1743,10/22/2021,48145,Falls County,TX,39.1,Metro
1744,10/22/2021,12045,Gulf County,FL,46.0,Metro
1745,10/22/2021,20011,Bourbon County,KS,33.3,Non-metro
1746,10/22/2021,16061,Lewis County,ID,43.0,Non-metro
1747,10/22/2021,42057,Fulton County,PA,30.6,Non-metro
1748,10/22/2021,12069,Lake County,FL,59.7,Metro
1749,10/22/2021,16005,Bannock County,ID,41.6,Metro
1750,10/22/2021,54011,Cabell County,WV,21.9,Metro
1751,10/22/2021,23027,Waldo County,ME,63.6,Non-metro
1752,10/22/2021,4012,La Paz County,AZ,41.8,Non-metro
1753,10/22/2021,13001,Appling County,GA,14.4,Non-metro
1754,10/22/2021,5041,Desha County,AR,52.0,Non-metro
1755,10/22/2021,39147,Seneca County,OH,43.8,Non-metro
1756,10/22/2021,28053,Humphreys County,MS,50.4,Non-metro
1757,10/22/2021,37115,Madison County,NC,50.5,Metro
1758,10/22/2021,30051,Liberty County,MT,31.2,Non-metro
1759,10/22/2021,27095,Mille Lacs County,MN,50.4,Metro
1760,10/22/2021,2188,Northwest Arctic Borough,AK,50.6,Non-metro
1761,10/22/2021,40023,Choctaw County,OK,31.0,Non-metro
1762,10/22/2021,1031,Coffee County,AL,34.4,Non-metro
1763,10/22/2021,19063,Emmet County,IA,46.1,Non-metro
1764,10/22/2021,20101,Lane County,KS,38.2,Non-metro
1765,10/22/2021,51015,Augusta County,VA,45.8,Metro
1766,10/22/2021,22021,Caldwell Parish,LA,34.4,Non-metro
1767,10/22/2021,48191,Hall County,TX,39.8,Non-metro
1768,10/22/2021,48181,Grayson County,TX,39.8,Metro
1769,10/22/2021,72053,Fajardo Municipio,PR,69.3,Metro
1770,10/22/2021,36121,Wyoming County,NY,45.8,Non-metro
1771,10/22/2021,26081,Kent County,MI,55.5,Metro
1772,10/22/2021,5087,Madison County,AR,38.5,Metro
1773,10/22/2021,48229,Hudspeth County,TX,56.5,Metro
1774,10/22/2021,19035,Cherokee County,IA,48.7,Non-metro
1775,10/22/2021,21101,Henderson County,KY,44.9,Metro
1776,10/22/2021,20055,Finney County,KS,38.2,Non-metro
1777,10/22/2021,30101,Toole County,MT,41.1,Non-metro
1778,10/22/2021,55075,Marinette County,WI,48.2,Non-metro
1779,10/22/2021,47177,Warren County,TN,36.0,Non-metro
1780,10/22/2021,47105,Loudon County,TN,57.5,Metro
1781,10/22/2021,34039,Union County,NJ,61.1,Metro
1782,10/22/2021,47051,Franklin County,TN,35.8,Non-metro
1783,10/22/2021,72013,Arecibo Municipio,PR,99.9,Metro
1784,10/22/2021,48237,Jack County,TX,34.8,Non-metro
1785,10/22/2021,22059,La Salle Parish,LA,37.1,Non-metro
1786,10/22/2021,27115,Pine County,MN,42.2,Non-metro
1787,10/22/2021,49031,Piute County,UT,34.3,Non-metro
1788,10/22/2021,55031,Douglas County,WI,38.3,Metro
1789,10/22/2021,12119,Sumter County,FL,74.8,Metro
1790,10/22/2021,5069,Jefferson County,AR,37.4,Metro
1791,10/22/2021,29113,Lincoln County,MO,35.0,Metro
1792,10/22/2021,2198,Prince of Wales-Hyder Census Area,AK,48.6,Non-metro
1793,10/22/2021,48277,Lamar County,TX,35.2,Non-metro
1794,10/22/2021,17199,Williamson County,IL,44.3,Metro
1795,10/22/2021,1039,Covington County,AL,34.1,Non-metro
1796,10/22/2021,18171,Warren County,IN,41.3,Non-metro
1797,10/22/2021,26059,Hillsdale County,MI,34.7,Non-metro
1798,10/22/2021,17015,Carroll County,IL,53.5,Non-metro
1799,10/22/2021,39091,Logan County,OH,38.0,Non-metro
1800,10/22/2021,25019,Nantucket County,MA,1.3,Non-metro
1801,10/22/2021,9003,Hartford County,CT,67.4,Metro
1802,10/22/2021,42029,Chester County,PA,60.8,Metro
1803,10/22/2021,32021,Mineral County,NV,50.0,Non-metro
1804,10/22/2021,17089,Kane County,IL,52.4,Metro
1805,10/22/2021,51595,Emporia city,VA,32.5,Non-metro
1806,10/22/2021,5057,Hempstead County,AR,33.4,Non-metro
1807,10/22/2021,26021,Berrien County,MI,50.7,Metro
1808,10/22/2021,40141,Tillman County,OK,43.8,Non-metro
1809,10/22/2021,39011,Auglaize County,OH,35.4,Non-metro
1810,10/22/2021,29151,Osage County,MO,36.4,Metro
1811,10/22/2021,1003,Baldwin County,AL,44.1,Metro
1813,10/22/2021,13007,Baker County,GA,33.8,Metro
1814,10/22/2021,28083,Leflore County,MS,55.4,Non-metro
1815,10/22/2021,40121,Pittsburg County,OK,39.7,Non-metro
1816,10/22/2021,48161,Freestone County,TX,33.3,Non-metro
1817,10/22/2021,72027,Camuy Municipio,PR,70.1,Metro
1818,10/22/2021,47085,Humphreys County,TN,35.4,Non-metro
1819,10/22/2021,36095,Schoharie County,NY,51.3,Metro
1820,10/22/2021,31137,Phelps County,NE,35.0,Non-metro
1821,10/22/2021,5117,Prairie County,AR,38.1,Non-metro
1822,10/22/2021,46125,Turner County,SD,46.9,Metro
1823,10/22/2021,20073,Greenwood County,KS,44.8,Non-metro
1824,10/22/2021,21005,Anderson County,KY,56.6,Non-metro
1825,10/22/2021,13173,Lanier County,GA,11.5,Metro
1826,10/22/2021,29073,Gasconade County,MO,47.6,Non-metro
