Urban Rural Code,Population Estimate 2020,Total Vaccines,Percent Vaccinated,Case Count,Percent of Population Cases,Total deaths,Covid Death Percent Above Median
5.0,43218.0,11833.0,27.3797954555972,5579.0,12.908973113054738,858.0,1.0
5.0,107185.0,58758.0,54.81923776647852,7881.0,7.352707934878939,1787.0,0.0
5.0,80839.0,20566.0,25.4406907556996,8938.0,11.05654448966464,1389.0,1.0
4.0,103837.0,22985.0,22.13565492069301,18027.0,17.360863661315328,1922.0,1.0
3.0,841387.0,529235.0,62.90030627998768,97126.0,11.54355843387169,11699.0,0.0
4.0,157761.0,70429.0,44.64284582374604,21528.0,13.64595812653317,1864.0,1.0
2.0,487536.0,243764.0,49.99917954776673,62273.0,12.77300548062092,11958.0,0.0
3.0,494399.0,247959.0,50.15362086088362,67233.0,13.59893527292733,8079.0,1.0
5.0,74347.0,32733.0,44.02733129783313,8960.0,12.05159589492514,2318.0,0.0
2.0,603514.0,404117.0,66.96066702677983,34184.0,5.66416023489098,6972.0,0.0
1.0,1268408.0,811442.0,63.97326412321588,140071.0,11.04305554679566,20994.0,0.0
4.0,111309.0,63636.0,57.17057919844757,9747.0,8.75670430962455,2304.0,1.0
2.0,221479.0,104269.0,47.07850405681802,29714.0,13.416170381842072,3596.0,1.0
3.0,744552.0,361755.0,48.58693549946813,47375.0,6.3628866754773306,15313.0,1.0
2.0,22375.0,6627.0,29.617877094972062,3109.0,13.8949720670391,777.0,1.0
2.0,561531.0,330083.0,58.7826851945841,70195.0,12.50064555652315,10512.0,0.0
3.0,419051.0,223128.0,53.24602494684419,64219.0,15.32486499256653,8450.0,1.0
4.0,81346.0,38842.0,47.74912103852679,11812.0,14.52068940083102,2253.0,1.0
2.0,207449.0,104455.0,50.35213474155093,24414.0,11.76867567450313,2398.0,0.0
3.0,149077.0,98638.0,66.16580693198817,10593.0,7.10572388765537,2661.0,1.0
2.0,244562.0,114515.0,46.82452711377892,32619.0,13.33772213181115,2640.0,1.0
5.0,84515.0,28920.0,34.21877773176359,12931.0,15.30024256049222,2143.0,1.0
3.0,373513.0,187359.0,50.1613062999146,32115.0,8.598094309970469,11193.0,1.0
1.0,1165517.0,677144.0,58.098165878318376,174200.0,14.94615694151179,15827.0,0.0
5.0,30023.0,9041.0,30.113579588981786,4240.0,14.12250607867301,757.0,1.0
2.0,213554.0,137311.0,64.2980229824775,21349.0,9.99700309991852,1776.0,0.0
5.0,65225.0,25129.0,38.5266385588348,8854.0,13.57454963587581,1497.0,0.0
4.0,221262.0,118482.0,53.54828212707108,25294.0,11.43169635997143,4028.0,1.0
2.0,108262.0,59095.0,54.58517300622564,9733.0,8.99022741128004,2800.0,0.0
3.0,417981.0,236091.0,56.48366791791971,60678.0,14.51692780293841,9791.0,0.0
2.0,523738.0,317737.0,60.667165643890655,61997.0,11.83740725324494,8718.0,0.0
3.0,263477.0,151853.0,57.63425270516971,24307.0,9.22547319120834,6679.0,0.0
4.0,120891.0,47180.0,39.02689199361408,15091.0,12.48314597447287,2803.0,0.0
6.0,37481.0,16098.0,42.94976121234758,5298.0,14.13516181531976,1104.0,1.0
2.0,293293.0,181778.0,61.97829474279987,34476.0,11.75479810292097,5408.0,0.0
3.0,298111.0,227280.0,76.24005823334261,18557.0,6.22486255119737,7195.0,0.0
2.0,965802.0,673180.0,69.70165727550781,157959.0,16.3552156653227,15228.0,1.0
3.0,204353.0,72995.0,35.72005304546544,31929.0,15.62443418985774,5041.0,1.0
1.0,976802.0,570893.0,58.44510965374764,67016.0,6.86075581335828,25745.0,0.0
2.0,87635.0,37655.0,42.96799224054316,8690.0,9.91612940035374,1659.0,0.0
2.0,870791.0,453168.0,52.04096046008744,19731.0,2.26587091506457,15168.0,0.0
3.0,102228.0,32092.0,31.39257346323903,12784.0,12.50538013068826,1586.0,0.0
3.0,279252.0,118144.0,42.307306662082986,38800.0,13.89426038130434,3009.0,1.0
4.0,142481.0,97394.0,68.35578077076944,20579.0,14.44332928601006,2352.0,1.0
6.0,54754.0,21534.0,39.32863352449136,9335.0,17.048982722723448,1154.0,0.0
4.0,98604.0,16986.0,17.22648168431301,12874.0,13.05626546590402,3597.0,1.0
2.0,78936.0,40901.0,51.81539475017736,10031.0,12.707763251241513,2200.0,1.0
1.0,1907105.0,1446849.0,75.86624753225438,139789.0,7.329905799628229,21565.0,0.0
2.0,109426.0,17155.0,15.677261345566858,14904.0,13.620163398095512,2087.0,0.0
3.0,443465.0,276146.0,62.27007768369545,25436.0,5.73574013732763,12439.0,0.0
6.0,25358.0,3275.0,12.91505639245997,1399.0,5.51699660856534,668.0,1.0
4.0,121099.0,62915.0,51.953360473662045,18801.0,15.52531399928983,2269.0,1.0
3.0,528225.0,280705.0,53.1411803682143,61709.0,11.68233233943868,10874.0,0.0
5.0,36693.0,12941.0,35.268307306570726,7542.0,20.55432916360068,992.0,1.0
2.0,360750.0,225225.0,62.43243243243243,35286.0,9.78128898128898,3453.0,0.0
2.0,358245.0,180083.0,50.268112604502505,32790.0,9.15295398400535,5065.0,0.0
2.0,95094.0,76907.0,80.8747134414369,10377.0,10.91236040128714,2175.0,0.0
3.0,269925.0,188997.0,70.01833842734094,19999.0,7.40909511901454,3339.0,0.0
2.0,189135.0,107451.0,56.811801094456335,20402.0,10.78700399185766,3871.0,1.0
2.0,90939.0,16211.0,17.82623516862952,8639.0,9.4997745741651,1670.0,1.0
2.0,762944.0,292454.0,38.33230223974498,83464.0,10.93972821072057,11174.0,0.0
3.0,546192.0,310790.0,56.90123619533058,62089.0,11.367614318774349,10238.0,0.0
2.0,339261.0,153577.0,45.26809742351759,57049.0,16.815666993848392,5607.0,1.0
5.0,54515.0,28678.0,52.60570485187564,6055.0,11.10703476107493,1300.0,0.0
5.0,71074.0,30871.0,43.43501139657258,9930.0,13.971353800264511,2192.0,1.0
4.0,151946.0,94836.0,62.4142787569268,12162.0,8.00415937240861,2705.0,0.0
5.0,115694.0,46677.0,40.34522101405431,11250.0,9.723926910643591,2212.0,0.0
2.0,250847.0,54508.0,21.72958018234222,22248.0,8.86915131534361,3245.0,0.0
5.0,70229.0,36626.0,52.152244799157046,8290.0,11.80424041350439,1280.0,0.0
4.0,188766.0,106989.0,56.67810940529544,23115.0,12.245319602046967,3319.0,1.0
1.0,936017.0,432086.0,46.162195772085326,135165.0,14.44044285520455,22560.0,0.0
5.0,87336.0,40685.0,46.58445543647522,10275.0,11.76490794174223,1688.0,0.0
2.0,58658.0,26151.0,44.58215418186778,9977.0,17.00876265811995,899.0,0.0
3.0,392980.0,197865.0,50.349890579673264,47000.0,11.95989617792254,13219.0,1.0
5.0,41338.0,16769.0,40.56558130533649,5018.0,12.13895205380037,977.0,0.0
4.0,83441.0,44882.0,53.78890473508228,7580.0,9.08426313203341,1918.0,0.0
4.0,100595.0,46622.0,46.34623987275709,13835.0,13.75316864655301,1868.0,0.0
1.0,2538934.0,1496755.0,58.95210352061141,317639.0,12.51072300422145,35958.0,1.0
4.0,195802.0,104716.0,53.48055688910226,23762.0,12.13572895067466,3282.0,0.0
5.0,140709.0,79550.0,56.53511857805826,16285.0,11.57353118848119,3025.0,0.0
4.0,115240.0,63225.0,54.86376258243666,14460.0,12.547726483859767,2235.0,0.0
4.0,193882.0,107586.0,55.49045295592164,24437.0,12.60405813845534,5167.0,0.0
3.0,25340.0,11780.0,46.48776637726914,2549.0,10.05919494869771,1710.0,0.0
3.0,81561.0,24882.0,30.50722771913046,8369.0,10.261031620504893,3270.0,1.0
2.0,169671.0,89092.0,52.50867856027253,19166.0,11.29597868816709,3010.0,1.0
3.0,382986.0,237686.0,62.06127639130412,23377.0,6.1038784707535,7762.0,0.0
5.0,51205.0,17806.0,34.773947856654615,6242.0,12.19021579923835,991.0,0.0
2.0,90739.0,31053.0,34.22232997939144,13848.0,15.2613539933215,1541.0,0.0
4.0,56675.0,23578.0,41.60211733568593,7625.0,13.45390383767093,1218.0,1.0
5.0,37045.0,13797.0,37.24389256309893,6545.0,17.667701444189497,937.0,0.0
3.0,489819.0,335964.0,68.58941772368978,39151.0,7.992952498780161,8023.0,0.0
1.0,767452.0,463035.0,60.33406649536388,12780.0,1.6652507257782798,21146.0,0.0
3.0,148904.0,89669.0,60.219335947993336,14159.0,9.50881104604308,2781.0,1.0
4.0,102742.0,50797.0,49.44131903213875,11177.0,10.87870588464308,1644.0,0.0
1.0,966728.0,514363.0,53.206589650863535,91010.0,9.41423026952772,22011.0,1.0
4.0,65110.0,24538.0,37.68699124558439,11957.0,18.36430655813239,1843.0,1.0
3.0,165737.0,75724.0,45.68925466250746,30533.0,18.42256104551186,1831.0,0.0
1.0,917241.0,565966.0,61.70308566668956,102502.0,11.17503469644291,20833.0,1.0
1.0,1132271.0,697748.0,61.62376321569659,117087.0,10.34089895440225,12418.0,0.0
5.0,72998.0,30377.0,41.61346886216061,10496.0,14.37847612263349,1694.0,1.0
3.0,255857.0,156558.0,61.18964890544327,23497.0,9.18364555200756,5198.0,1.0
2.0,229569.0,134592.0,58.62812487748782,23664.0,10.3080119702573,4059.0,0.0
4.0,101978.0,51335.0,50.33928886622605,9794.0,9.60403224224832,2669.0,1.0
5.0,68466.0,27395.0,40.01256097917214,2217.0,3.2381035842608,1405.0,1.0
4.0,221844.0,115779.0,52.18937631849408,20329.0,9.16364652638791,4961.0,0.0
2.0,135464.0,72727.0,53.68732652217564,12640.0,9.3308923404004,2399.0,0.0
5.0,40719.0,8417.0,20.67093985608684,6091.0,14.95861882659201,1316.0,1.0
1.0,945016.0,525761.0,55.63514268541485,77755.0,8.22790301963141,18979.0,0.0
1.0,2225821.0,1641531.0,73.7494614346796,305235.0,13.71336688799324,30547.0,1.0
5.0,58701.0,32790.0,55.85935503654112,4278.0,7.28778044667041,1544.0,0.0
3.0,444766.0,271959.0,61.14653548157908,42579.0,9.5733486822284,6483.0,0.0
5.0,22034.0,4086.0,18.544068258146503,1895.0,8.60034492148497,672.0,1.0
2.0,1609379.0,1126962.0,70.02464925912417,158313.0,9.83689982285092,21547.0,1.0
4.0,102371.0,37097.0,36.23780172119057,17097.0,16.701018843227082,3229.0,1.0
5.0,60869.0,26585.0,43.67576270351082,8996.0,14.779280093315151,1487.0,1.0
3.0,264610.0,151161.0,57.12595895846718,35220.0,13.310154567098753,5234.0,0.0
1.0,297645.0,148258.0,49.81034453795629,5027.0,1.68892472576391,9339.0,0.0
4.0,70057.0,34699.0,49.52966869834563,9912.0,14.14847909559358,2072.0,1.0
2.0,375492.0,218715.0,58.24757917612094,25808.0,6.87311580539665,8981.0,1.0
4.0,88795.0,36346.0,40.93248493721493,10675.0,12.0220733149389,1620.0,0.0
5.0,53230.0,17923.0,33.67086229569792,7616.0,14.307721209844072,1017.0,1.0
4.0,76544.0,34550.0,45.1374372909699,7657.0,10.00339673913043,1899.0,0.0
1.0,658708.0,363838.0,55.235096583007945,71130.0,10.79841143571962,12000.0,0.0
5.0,35917.0,13785.0,38.38015424450817,6556.0,18.25319486594092,550.0,1.0
1.0,555394.0,339121.0,61.059536113101686,79012.0,14.22629700716968,8833.0,1.0
5.0,42485.0,15059.0,35.44545133576556,7194.0,16.933035188890187,961.0,0.0
4.0,139018.0,98867.0,71.11812858766491,8591.0,6.17977528089887,4646.0,0.0
4.0,65377.0,24665.0,37.72733530140569,7873.0,12.04246141609434,1709.0,1.0
4.0,66415.0,29489.0,44.40111420612813,11442.0,17.22803583527817,1755.0,0.0
6.0,36930.0,12588.0,34.08610885458976,5727.0,15.50771730300568,1066.0,1.0
1.0,889226.0,599842.0,67.45664206849553,86922.0,9.77501782449006,17325.0,1.0
2.0,526759.0,318383.0,60.44187189967328,45488.0,8.635448089164111,8082.0,1.0
2.0,531010.0,278524.0,52.45174290503004,65792.0,12.38997382346848,6933.0,0.0
4.0,153025.0,77660.0,50.74987747100147,15078.0,9.853291945760487,3201.0,0.0
4.0,229287.0,97893.0,42.694526946577874,32575.0,14.20708544313458,4386.0,0.0
5.0,43679.0,17227.0,39.44000549463128,6152.0,14.084571533231069,1205.0,1.0
5.0,137058.0,46260.0,33.75213413299479,16381.0,11.95187438894482,1619.0,0.0
4.0,169823.0,82452.0,48.55172738674973,21327.0,12.55836959657996,4200.0,0.0
3.0,271218.0,160053.0,59.01267614981307,23996.0,8.84749537272599,7634.0,1.0
2.0,72275.0,32670.0,45.20235212729159,12892.0,17.83742649602213,1286.0,0.0
4.0,213164.0,10994.0,5.1575312904618,18896.0,8.86453622562909,5365.0,0.0
3.0,224639.0,102407.0,45.58736461611741,30168.0,13.42954696201461,6387.0,1.0
2.0,762009.0,237931.0,31.224171892982888,63121.0,8.2834979639348,10050.0,0.0
4.0,118502.0,72175.0,60.906145043965495,13914.0,11.74157398187372,2908.0,0.0
4.0,170154.0,93139.0,54.73806081549655,17067.0,10.03032546986847,2754.0,0.0
3.0,172895.0,70234.0,40.62234304057376,24797.0,14.34223083374302,3352.0,0.0
4.0,166831.0,56463.0,33.84442939261888,20491.0,12.28248946538712,2489.0,1.0
1.0,636547.0,396385.0,62.27112844770299,102902.0,16.16565626732982,13489.0,1.0
2.0,1474273.0,982319.0,66.63073935424443,226812.0,15.38466756157102,27014.0,1.0
4.0,171256.0,88905.0,51.91350959966366,21724.0,12.68510300369038,2620.0,0.0
3.0,477082.0,269279.0,56.44291756972596,46868.0,9.82388771741545,9736.0,0.0
2.0,1150847.0,788064.0,68.47686964470516,83342.0,7.241796694087051,10755.0,0.0
3.0,99058.0,38994.0,39.36481657210927,9788.0,9.881079771447029,4736.0,0.0
3.0,540521.0,287188.0,53.1317007109807,60037.0,11.10724652696195,10493.0,0.0
1.0,1740623.0,841689.0,48.35561750017091,117269.0,6.73718547899229,37621.0,1.0
5.0,67076.0,24105.0,35.93684775478561,9775.0,14.57302164708688,1468.0,1.0
2.0,239139.0,48647.0,20.34256227549667,28063.0,11.73501603669832,3922.0,1.0
3.0,173216.0,91817.0,53.00722796970256,23027.0,13.293806576759652,3561.0,0.0
4.0,184913.0,78047.0,42.20741646071396,24269.0,13.124550464272389,3494.0,0.0
2.0,258046.0,129888.0,50.33521155142881,34985.0,13.5576602621238,4921.0,0.0
1.0,2274315.0,1595222.0,70.14076765971292,144553.0,6.355891774006669,27922.0,0.0
4.0,210758.0,80538.0,38.21349604759961,30579.0,14.509057781911,4693.0,1.0
4.0,121648.0,51778.0,42.56379060897015,1809.0,1.48707746941996,1643.0,0.0
2.0,44871.0,23356.0,52.05143633972945,6269.0,13.97116177486572,800.0,1.0
1.0,3332427.0,1708530.0,51.2698402695693,348284.0,10.45136172525309,46598.0,0.0
1.0,671666.0,444168.0,66.12929640624954,94421.0,14.05773107467104,7602.0,1.0
5.0,88411.0,34177.0,38.65695445136917,13187.0,14.91556480528441,1903.0,1.0
5.0,48353.0,18229.0,37.69983248195562,8204.0,16.966889334684502,1204.0,1.0
5.0,58780.0,8888.0,15.12078938414426,8080.0,13.74617216740387,1126.0,1.0
4.0,82346.0,33333.0,40.47919753236344,7624.0,9.258494644548607,1717.0,1.0
5.0,53926.0,23792.0,44.11971961576976,7613.0,14.11749434410117,1381.0,1.0
3.0,379453.0,197474.0,52.04175484183812,41789.0,11.0129581265664,8307.0,0.0
1.0,804041.0,445910.0,55.45861467263485,108149.0,13.45068224132849,21157.0,1.0
3.0,392973.0,244934.0,62.32845513559456,28396.0,7.225941731365761,7684.0,0.0
5.0,45542.0,9178.0,20.15282596284748,6030.0,13.24052522945852,1073.0,1.0
1.0,475327.0,294168.0,61.88750060484677,85123.0,17.90830312605848,8020.0,1.0
3.0,294997.0,129509.0,43.90180239121076,1500.0,0.50847974725166,9256.0,1.0
1.0,801582.0,516473.0,64.4317112909222,105516.0,13.16346923957873,16506.0,1.0
3.0,206426.0,100674.0,48.77001928051699,27270.0,13.210545183261798,3686.0,1.0
2.0,164436.0,95003.0,57.77506142207302,4472.0,2.71959911454912,2003.0,0.0
4.0,164306.0,105360.0,64.1242559614378,8483.0,5.16292770805691,3154.0,0.0
5.0,49170.0,29304.0,59.597315436241615,4297.0,8.739068537726249,1157.0,0.0
5.0,52812.0,25813.0,48.87714913277285,5040.0,9.54328561690524,1010.0,0.0
2.0,566753.0,368169.0,64.96110298489818,57405.0,10.12875097264593,9969.0,1.0
2.0,326225.0,182297.0,55.88075714614147,60333.0,18.49429075024906,4729.0,1.0
3.0,64081.0,36710.0,57.2868713035065,7203.0,11.240461291178349,1186.0,0.0
5.0,83664.0,35590.0,42.5392044367948,7235.0,8.64768598202333,1608.0,0.0
3.0,118451.0,65869.0,55.60864830182945,5982.0,5.05018952984778,2918.0,0.0
2.0,33127.0,4720.0,14.2481963353156,4261.0,12.86261961541944,809.0,1.0
2.0,657452.0,386058.0,58.7203324349154,74203.0,11.28645133028723,8724.0,0.0
2.0,128126.0,68301.0,53.30768150102243,14607.0,11.40049638636966,2768.0,0.0
5.0,37235.0,13417.0,36.03330200080569,6011.0,16.14341345508258,1137.0,1.0
4.0,80160.0,34360.0,42.86427145708583,9058.0,11.29990019960079,1551.0,0.0
3.0,63269.0,36166.0,57.1622753639223,10316.0,16.30498348322243,2094.0,1.0
3.0,369772.0,179239.0,48.47284272470603,39379.0,10.64953538937507,9488.0,1.0
4.0,84447.0,44915.0,53.18720617665518,10562.0,12.50725306997288,1746.0,1.0
4.0,121630.0,69588.0,57.212858669736086,11866.0,9.75581682150785,2128.0,0.0
1.0,1611989.0,1189579.0,73.79572689391802,158234.0,9.81607194590037,30337.0,1.0
3.0,237479.0,101994.0,42.9486396691918,1813.0,0.76343592486072,8116.0,1.0
3.0,327171.0,226034.0,69.08741911722005,26666.0,8.15047788465359,4547.0,0.0
4.0,106580.0,39851.0,37.39069243760555,14825.0,13.90973916306999,4037.0,1.0
3.0,243216.0,113731.0,46.761315045062815,30324.0,12.46792974146437,4712.0,1.0
5.0,35934.0,18635.0,51.858963655590806,6281.0,17.479267546056658,1032.0,1.0
4.0,156920.0,75781.0,48.29276064236553,12148.0,7.7415243436145795,3630.0,0.0
5.0,43100.0,18001.0,41.76566125290023,6728.0,15.61020881670533,1030.0,1.0
2.0,826017.0,525432.0,63.6103131049361,79540.0,9.62934176899506,16110.0,0.0
2.0,147988.0,40918.0,27.64953915182312,16862.0,11.39416709462929,1524.0,0.0
2.0,627987.0,403337.0,64.22696648179023,66738.0,10.62729005536738,11652.0,0.0
5.0,75863.0,37402.0,49.30203129325231,6636.0,8.7473471916481,1504.0,0.0
3.0,326205.0,123499.0,37.85932159225028,54262.0,16.634325041001823,8119.0,1.0
5.0,67993.0,25638.0,37.70682276116659,1309.0,1.92519818216581,1537.0,1.0
2.0,491087.0,341964.0,69.63409742061997,55833.0,11.36926858173806,9803.0,1.0
2.0,63143.0,26557.0,42.05850213008568,9541.0,15.1101468096226,1956.0,1.0
2.0,1152333.0,815231.0,70.7461298079635,94962.0,8.24084704681719,15145.0,0.0
2.0,169092.0,110393.0,65.285761597237,14649.0,8.66333120431481,3228.0,0.0
1.0,1662323.0,1179268.0,70.94096634649223,115548.0,6.95099568495412,20262.0,0.0
5.0,86020.0,37349.0,43.41897233201581,11198.0,13.017902813299232,2313.0,0.0
5.0,72916.0,32233.0,44.20566130890339,8855.0,12.14411103187229,1753.0,1.0
4.0,103138.0,51216.0,49.65774011518548,17351.0,16.82309139211542,2512.0,1.0
3.0,155975.0,72094.0,46.22150985734893,1484.0,0.95143452476358,2091.0,0.0
4.0,109663.0,56178.0,51.227852602974565,13946.0,12.71714251844286,2348.0,0.0
3.0,439729.0,218519.0,49.69401608718097,1438.0,0.32701959616036,11821.0,1.0
4.0,85568.0,38026.0,44.439510097232606,10777.0,12.59466155572176,2369.0,1.0
5.0,61238.0,22756.0,37.15993337470198,8221.0,13.42467095594239,1310.0,0.0
2.0,192335.0,106562.0,55.40437257909376,16735.0,8.70096446304624,2408.0,0.0
3.0,281295.0,132021.0,46.93329067349224,38961.0,13.85058390657494,6609.0,0.0
3.0,209066.0,147521.0,70.56192781226981,14834.0,7.095367013287671,2804.0,0.0
5.0,68739.0,31041.0,45.15777069785711,6224.0,9.054539635432567,1606.0,0.0
1.0,232226.0,93632.0,40.319344087225375,19911.0,8.57397535159715,6324.0,0.0
2.0,446596.0,293061.0,65.62105348010282,51605.0,11.55518634291395,7010.0,0.0
4.0,171346.0,86229.0,50.32448962917139,23396.0,13.65424346060018,2944.0,0.0
2.0,221428.0,69213.0,31.257564535650417,32512.0,14.68287660097187,2672.0,0.0
2.0,333766.0,170867.0,51.19365064146738,29477.0,8.83163653577656,7149.0,0.0
3.0,235987.0,94340.0,39.976778381860015,28337.0,12.007864840012369,2911.0,0.0
1.0,800501.0,483596.0,60.41166719342012,104779.0,13.089177902338662,14973.0,1.0
3.0,67883.0,23140.0,34.08806328535863,9633.0,14.19059263733188,1457.0,0.0
4.0,102902.0,51213.0,49.7687119783872,14053.0,13.65668305766652,1994.0,0.0
2.0,140002.0,78646.0,56.17491178697447,15906.0,11.36126626762474,2251.0,0.0
4.0,76648.0,31028.0,40.48116063041436,5079.0,6.626395992067629,1340.0,0.0
5.0,55720.0,26182.0,46.98851399856425,8385.0,15.04845656855707,1135.0,1.0
2.0,688726.0,370345.0,53.77247265240458,87188.0,12.659315896307092,8945.0,0.0
2.0,185770.0,83192.0,44.78225763040319,25701.0,13.83484954513646,2889.0,1.0
1.0,158726.0,89417.0,56.334185955672034,12869.0,8.10768242127943,1707.0,1.0
5.0,126032.0,66143.0,52.48111590707122,10799.0,8.56845880411324,2373.0,0.0
4.0,86477.0,20370.0,23.55539623252425,7164.0,8.284283682366409,2866.0,1.0
2.0,500382.0,302956.0,60.54494366304144,79582.0,15.90424915364661,7755.0,1.0
3.0,942426.0,676808.0,71.81550593892783,102843.0,10.91258093473652,13945.0,1.0
6.0,25456.0,14271.0,56.06143934632307,2643.0,10.38262099308611,1713.0,0.0
5.0,134977.0,78270.0,57.98765715640442,8111.0,6.00917193299599,2418.0,0.0
5.0,29282.0,11128.0,38.002868656512526,2591.0,8.84843931425449,727.0,1.0
5.0,26973.0,5476.0,20.301783264746227,3810.0,14.12523634745857,1064.0,1.0
3.0,279874.0,160681.0,57.41190678662541,29692.0,10.609059791191749,6860.0,0.0
5.0,76029.0,40813.0,53.68083231398545,7094.0,9.33065014665456,1363.0,0.0
5.0,57632.0,22674.0,39.34272626318711,9453.0,16.402345918933918,1250.0,0.0
6.0,71658.0,21081.0,29.41890647241061,10994.0,15.34232046666108,1383.0,0.0
5.0,65530.0,28381.0,43.30993438119945,5227.0,7.97649931329162,1856.0,0.0
5.0,85343.0,41906.0,49.10303129723586,13426.0,15.7318116307137,2278.0,1.0
2.0,1507600.0,890996.0,59.10029185460335,137405.0,9.114154948262131,32326.0,1.0
5.0,72560.0,40078.0,55.23428886438809,8096.0,11.15766262403528,2414.0,0.0
3.0,162583.0,82876.0,50.97457913804027,15342.0,9.43641094087327,2536.0,0.0
2.0,909612.0,568539.0,62.5034630149998,94282.0,10.36507873686802,11023.0,1.0
2.0,198792.0,94810.0,47.693066119360935,15843.0,7.969636605094769,6103.0,1.0
5.0,38397.0,17508.0,45.59731229002265,6187.0,16.11323801338646,871.0,1.0
1.0,586131.0,333472.0,56.89376606935992,58694.0,10.01380237523693,17532.0,0.0
2.0,292646.0,59185.0,20.22409327310129,27274.0,9.31979251382216,2713.0,0.0
5.0,52222.0,19292.0,36.94228486078664,7317.0,14.011336218451987,1487.0,1.0
5.0,80929.0,36492.0,45.09137639165194,15381.0,19.00554807300226,2492.0,1.0
3.0,52403.0,33900.0,64.69095280804534,6506.0,12.41531973360303,1260.0,0.0
3.0,519907.0,229636.0,44.168668627273725,71557.0,13.763423073742027,11547.0,0.0
5.0,36451.0,14472.0,39.70261446873885,3965.0,10.87761652629557,1074.0,1.0
2.0,917481.0,572580.0,62.40783187880729,104116.0,11.34802791556446,13723.0,0.0
4.0,93368.0,38098.0,40.80412989461057,12103.0,12.96268528832148,2798.0,1.0
5.0,111364.0,54062.0,48.54531087245429,10360.0,9.30282676627994,2924.0,0.0
3.0,366473.0,241052.0,65.77619633642861,26077.0,7.11566745708415,7346.0,0.0
4.0,130367.0,68099.0,52.23637883820293,19814.0,15.198631555531689,4744.0,1.0
2.0,406204.0,219000.0,53.91379700839972,3969.0,0.97709525263168,5999.0,0.0
5.0,78729.0,31548.0,40.07163815112601,7278.0,9.24436992721868,1951.0,1.0
1.0,389476.0,238448.0,61.22277110784746,1933.0,0.4963078597911,7872.0,0.0
2.0,30446.0,10402.0,34.16540760691059,4407.0,14.47480785653287,1625.0,1.0
4.0,121007.0,55729.0,46.05436049154181,14538.0,12.01418099779351,3820.0,1.0
2.0,245348.0,138581.0,56.48344392454799,37731.0,15.378564324958829,2390.0,0.0
5.0,37757.0,13379.0,35.43448896893291,3197.0,8.46730407606536,1184.0,1.0
2.0,98532.0,63925.0,64.8774002354565,13242.0,13.43928875898185,993.0,0.0
5.0,48998.0,16421.0,33.513612800522466,7845.0,16.010857586023917,1012.0,1.0
2.0,136445.0,70509.0,51.67576679248048,17247.0,12.64025797940562,2054.0,0.0
4.0,55411.0,23741.0,42.8452834274783,7669.0,13.84021223222825,1364.0,1.0
3.0,790767.0,429473.0,54.31094114954216,57142.0,7.22614878971934,15868.0,0.0
3.0,264999.0,187558.0,70.77687085611643,23377.0,8.82154272280272,4562.0,0.0
2.0,294635.0,152180.0,51.65034703955742,31624.0,10.733280160198207,3685.0,0.0
4.0,134510.0,56549.0,42.0407404653929,15094.0,11.22147052263772,3288.0,1.0
4.0,179027.0,77003.0,43.0119479184704,20342.0,11.362531908594791,4798.0,0.0
2.0,100926.0,37967.0,37.61865128906327,14355.0,14.22329231317995,1562.0,0.0
6.0,57057.0,27470.0,48.14483761852183,5442.0,9.53783059046217,2508.0,1.0
3.0,320650.0,190214.0,59.32137845002339,15915.0,4.96335568376734,5525.0,0.0
5.0,65834.0,39517.0,60.02521493453232,4723.0,7.17410456602971,1547.0,0.0
3.0,371662.0,184791.0,49.72017585871033,58964.0,15.86495256442681,11061.0,1.0
4.0,115926.0,47250.0,40.758759898555965,14116.0,12.17673343339716,2543.0,0.0
5.0,50114.0,17781.0,35.48110308496627,4546.0,9.07131739633635,1023.0,1.0
5.0,93592.0,58006.0,61.9775194461065,6251.0,6.678989657235659,2768.0,0.0
4.0,123967.0,54592.0,44.03752611582114,14255.0,11.49902796712028,2848.0,0.0
2.0,570412.0,287601.0,50.41987195220297,38196.0,6.69621256214806,13098.0,0.0
3.0,367239.0,223278.0,60.799098135002005,39619.0,10.78834219677104,5849.0,1.0
3.0,829212.0,505157.0,60.92012657800417,94610.0,11.40962745353419,14463.0,1.0
5.0,44294.0,24292.0,54.84264234433558,6505.0,14.68596198130672,925.0,1.0
5.0,99035.0,41962.0,42.37087898217802,15954.0,16.109456252839898,2070.0,1.0
3.0,370802.0,241342.0,65.08648820664398,44292.0,11.94491939094179,10140.0,1.0
4.0,163084.0,100083.0,61.36898776090849,18048.0,11.06668955875499,3130.0,0.0
3.0,282249.0,149788.0,53.06945285900039,27939.0,9.89870646131607,4331.0,0.0
1.0,866606.0,655200.0,75.60529237046593,51471.0,5.939377294872171,11938.0,0.0
2.0,125746.0,88285.0,70.20899273137913,11316.0,8.99909341052598,2038.0,0.0
2.0,618381.0,372802.0,60.28678112684575,89489.0,14.47149896261366,12566.0,1.0
4.0,130786.0,70798.0,54.13270533543345,19342.0,14.78904469897389,2856.0,1.0
4.0,135965.0,92781.0,68.23888500717096,12155.0,8.93980068399955,2326.0,0.0
3.0,290609.0,152714.0,52.54964574393773,14235.0,4.89833418786066,6142.0,0.0
4.0,212820.0,108393.0,50.93177332957429,15346.0,7.210788459731219,4150.0,1.0
2.0,305888.0,163340.0,53.3986295637619,33051.0,10.80493513965896,3244.0,0.0
